home_team,game_date,events,hit_location,bb_type,launch_speed,launch_angle,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value
ATL,2023-06-10,30,"{2: 12, 7: 5, 8: 4, 9: 2}","{'line_drive': 8, 'fly_ball': 5, 'ground_ball': 2}","{Interval(100.0, 110.0, closed='right'): 7, Interval(80.0, 90.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 0, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6829333333333333,0.5037569666666667,21.0,12,15
ATL,2023-06-11,31,"{2: 11, 7: 5, 8: 5, 9: 3, 5: 1}","{'ground_ball': 9, 'line_drive': 5, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.47205555555555556,0.3786711612903226,21.6,15,11
ATL,2023-06-15,39,"{2: 16, 9: 5, 7: 5, 8: 4, 5: 1}","{'line_drive': 13, 'ground_ball': 3, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 9, Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6799444444444445,0.473859358974359,24.05,15,12
ATL,2023-06-16,40,"{2: 16, 8: 4, 9: 2, 7: 2, 6: 2, 3: 1}","{'line_drive': 7, 'ground_ball': 3, 'fly_ball': 3, 'popup': 1}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6277142857142858,0.47437575,23.25,11,10
ATL,2023-06-17,39,"{2: 14, 7: 6, 8: 4, 9: 2, 4: 1, 3: 1}","{'line_drive': 9, 'ground_ball': 5, 'fly_ball': 5}","{Interval(90.0, 100.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 7, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.614842105263158,0.4908825128205129,27.5,14,17
ATL,2023-06-18,63,"{2: 23, 9: 7, 7: 6, 8: 5, 6: 2, 4: 1, 5: 1, 1: 1}","{'line_drive': 13, 'ground_ball': 9, 'fly_ball': 7}","{Interval(80.0, 90.0, closed='right'): 9, Interval(100.0, 110.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 3}","{Interval(15.0, 45.0, closed='right'): 14, Interval(0.0, 15.0, closed='right'): 8, Interval(-90.0, -15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 3, Interval(45.0, inf, closed='right'): 0}",0.6545862068965518,0.49585607936507936,42.5,23,24
ATL,2023-06-26,37,"{2: 19, 7: 4, 8: 3, 9: 3, 3: 1}","{'ground_ball': 5, 'line_drive': 5, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6339285714285714,0.37882735135135137,19.05,11,10
ATL,2023-06-27,37,"{2: 13, 9: 4, 7: 4, 8: 2, 3: 1, 1: 1}","{'line_drive': 6, 'fly_ball': 6, 'ground_ball': 5}","{Interval(100.0, 110.0, closed='right'): 6, Interval(110.0, inf, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5758823529411765,0.5165492162162163,27.45,12,20
ATL,2023-06-28,36,"{2: 22, 8: 4, 9: 3, 7: 2}","{'ground_ball': 5, 'line_drive': 4, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 5, Interval(80.0, 90.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.648,0.2788781111111111,13.6,9,5
ATL,2023-06-30,41,"{2: 15, 9: 10, 7: 2, 8: 1, 5: 1}","{'line_drive': 11, 'fly_ball': 8, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 14, Interval(110.0, inf, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 14, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6829999999999999,0.6001856585365853,33.5,14,30
ATL,2023-07-01,29,"{2: 11, 7: 7, 8: 2, 9: 2, 6: 1, 5: 1}","{'line_drive': 8, 'ground_ball': 5, 'fly_ball': 2}","{Interval(90.0, 100.0, closed='right'): 7, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5737333333333333,0.4037485862068966,19.9,13,12
ATL,2023-07-02,42,"{2: 22, 7: 5, 9: 4, 8: 3, 1: 1, 3: 1}","{'line_drive': 8, 'ground_ball': 5, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 7, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5775294117647058,0.3188740238095238,21.75,14,12
ATL,2023-07-14,34,"{2: 11, 8: 7, 9: 3, 7: 1}","{'line_drive': 8, 'ground_ball': 4, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 5, Interval(100.0, 110.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6499230769230769,0.47414794117647063,20.85,12,6
ATL,2023-07-15,50,"{2: 23, 8: 8, 7: 7, 9: 2, 6: 1}","{'line_drive': 10, 'fly_ball': 7, 'ground_ball': 5}","{Interval(90.0, 100.0, closed='right'): 8, Interval(100.0, 110.0, closed='right'): 7, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2}","{Interval(0.0, 15.0, closed='right'): 12, Interval(15.0, 45.0, closed='right'): 9, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6747272727272727,0.41569029999999996,30.15,18,19
ATL,2023-07-16,44,"{2: 20, 9: 6, 8: 5, 7: 4, 4: 1, 6: 1}","{'line_drive': 10, 'ground_ball': 8, 'fly_ball': 1}","{Interval(100.0, 110.0, closed='right'): 7, Interval(90.0, 100.0, closed='right'): 6, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5654210526315789,0.35271625,23.15,17,7
ATL,2023-07-18,46,"{2: 12, 8: 8, 9: 7, 7: 3, 4: 2, 3: 1}","{'fly_ball': 10, 'line_drive': 9, 'ground_ball': 8}","{Interval(100.0, 110.0, closed='right'): 16, Interval(0.0, 80.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 16, Interval(0.0, 15.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 3, Interval(-15.0, 0.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.5756666666666667,0.5423982826086956,39.65,21,27
ATL,2023-07-19,33,"{2: 13, 8: 4, 7: 3, 9: 2, 4: 1}","{'line_drive': 7, 'ground_ball': 4, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 4, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7083076923076923,0.47428245454545453,21.25,11,13
ATL,2023-07-20,37,"{2: 20, 9: 3, 7: 1, 4: 1, 6: 1, 8: 1}","{'fly_ball': 8, 'ground_ball': 3, 'line_drive': 3}","{Interval(100.0, 110.0, closed='right'): 10, Interval(90.0, 100.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 10, Interval(-15.0, 0.0, closed='right'): 3, Interval(0.0, 15.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6431428571428571,0.43761375675675673,24.5,7,27
ATL,2023-07-28,48,"{2: 14, 9: 8, 7: 8, 8: 4, 5: 1, 4: 1}","{'line_drive': 13, 'ground_ball': 9, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 10, Interval(80.0, 90.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 3}","{Interval(0.0, 15.0, closed='right'): 14, Interval(15.0, 45.0, closed='right'): 10, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6964615384615385,0.5531296666666666,35.15,22,17
ATL,2023-07-29,41,"{2: 13, 8: 8, 7: 6, 9: 5}","{'line_drive': 12, 'fly_ball': 7, 'ground_ball': 5}","{Interval(100.0, 110.0, closed='right'): 14, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 13, Interval(0.0, 15.0, closed='right'): 10, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6229166666666667,0.5278685853658537,31.65,19,20
ATL,2023-07-30,45,"{2: 20, 7: 4, 8: 3, 9: 3}","{'fly_ball': 7, 'line_drive': 6, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6258125,0.4384694888888889,28.0,10,20
ATL,2023-07-31,41,"{2: 21, 7: 4, 9: 4, 8: 2}","{'line_drive': 6, 'fly_ball': 5, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7506428571428572,0.42940043902439023,22.25,10,15
ATL,2023-08-01,38,"{2: 18, 8: 3, 6: 2, 7: 2, 9: 2, 5: 1}","{'line_drive': 6, 'fly_ball': 5, 'ground_ball': 2}","{Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0}",0.6227692307692307,0.4023242368421053,19.9,10,9
ATL,2023-08-02,40,"{2: 13, 8: 6, 9: 5, 7: 4, 4: 1}","{'line_drive': 10, 'ground_ball': 6, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 9, Interval(80.0, 90.0, closed='right'): 4, Interval(110.0, inf, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 8, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6576,0.532508025,29.0,17,17
ATL,2023-08-14,47,"{2: 11, 8: 8, 9: 7, 7: 6, 6: 2, 4: 1}","{'ground_ball': 12, 'line_drive': 10, 'fly_ball': 4}","{Interval(90.0, 100.0, closed='right'): 8, Interval(100.0, 110.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 12, Interval(15.0, 45.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 1}",0.5329615384615385,0.47123468085106385,34.35,24,11
ATL,2023-08-15,30,"{2: 13, 8: 3, 6: 1, 7: 1}","{'ground_ball': 3, 'fly_ball': 2, 'line_drive': 2}","{Interval(100.0, 110.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 0, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 4, Interval(0.0, 15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6044285714285714,0.42560100000000006,15.5,5,6
ATL,2023-08-16,33,"{2: 21, 9: 3, 6: 2, 7: 1}","{'fly_ball': 3, 'ground_ball': 2, 'line_drive': 2}","{Interval(100.0, 110.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 4, Interval(15.0, 45.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7281428571428571,0.2932277272727273,11.25,6,4
ATL,2023-08-18,38,"{2: 21, 8: 6, 7: 3, 9: 2, 5: 1}","{'line_drive': 7, 'ground_ball': 5}","{Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 6, Interval(15.0, 45.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.62475,0.2965135526315789,15.7,12,4
ATL,2023-08-19,43,"{2: 19, 9: 8, 8: 5, 7: 5, 6: 1}","{'line_drive': 14, 'ground_ball': 5, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 12, Interval(80.0, 90.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 12, Interval(15.0, 45.0, closed='right'): 8, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6979545454545455,0.4395071162790698,25.55,19,12
ATL,2023-08-20,42,"{2: 20, 8: 5, 7: 5, 9: 2, 5: 1}","{'line_drive': 8, 'ground_ball': 4, 'fly_ball': 4}","{Interval(100.0, 110.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 8, Interval(15.0, 45.0, closed='right'): 8, Interval(-90.0, -15.0, closed='right'): 0, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6781874999999999,0.3973670952380952,22.25,13,10
ATL,2023-08-21,49,"{2: 21, 9: 8, 8: 4, 7: 2, 4: 2, 1: 1}","{'line_drive': 10, 'ground_ball': 8, 'fly_ball': 5}","{Interval(100.0, 110.0, closed='right'): 9, Interval(90.0, 100.0, closed='right'): 8, Interval(80.0, 90.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 9, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 2, Interval(45.0, inf, closed='right'): 0}",0.5633913043478261,0.39411255102040815,30.4,18,17
ATL,2023-08-22,35,"{2: 14, 8: 5, 7: 2, 1: 1, 6: 1, 9: 1}","{'line_drive': 8, 'fly_ball': 3, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 6, Interval(90.0, 100.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(15.0, 45.0, closed='right'): 6, Interval(-90.0, -15.0, closed='right'): 1, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5737857142857142,0.3858405142857143,21.85,11,12
ATL,2023-08-23,42,"{2: 22, 8: 6, 9: 5, 7: 2, 5: 1}","{'line_drive': 7, 'ground_ball': 6, 'fly_ball': 2}","{Interval(100.0, 110.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 6, Interval(0.0, 15.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.5918,0.31296464285714287,19.85,14,8
ATL,2023-09-05,45,"{2: 17, 9: 7, 7: 3, 8: 3, 6: 1, 5: 1}","{'fly_ball': 10, 'line_drive': 8, 'ground_ball': 5}","{Interval(100.0, 110.0, closed='right'): 12, Interval(90.0, 100.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 13, Interval(0.0, 15.0, closed='right'): 8, Interval(-90.0, -15.0, closed='right'): 2, Interval(-15.0, 0.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.681,0.574367,34.4,15,28
ATL,2023-09-06,47,"{2: 13, 8: 6, 7: 6, 9: 4, 6: 1}","{'line_drive': 11, 'fly_ball': 8, 'ground_ball': 5}","{Interval(100.0, 110.0, closed='right'): 16, Interval(80.0, 90.0, closed='right'): 4, Interval(90.0, 100.0, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 12, Interval(0.0, 15.0, closed='right'): 8, Interval(-15.0, 0.0, closed='right'): 4, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.61525,0.5329175957446809,36.6,18,22
ATL,2023-09-07,39,"{2: 14, 7: 5, 8: 4, 9: 3, 3: 1}","{'line_drive': 11, 'fly_ball': 5, 'ground_ball': 2}","{Interval(100.0, 110.0, closed='right'): 8, Interval(90.0, 100.0, closed='right'): 4, Interval(80.0, 90.0, closed='right'): 3, Interval(0.0, 80.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 9, Interval(0.0, 15.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7418888888888888,0.5604697692307692,27.3,13,17
ATL,2023-09-08,39,"{2: 18, 7: 7, 9: 5, 8: 3}","{'line_drive': 11, 'fly_ball': 4, 'ground_ball': 3}","{Interval(100.0, 110.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 6, Interval(80.0, 90.0, closed='right'): 3, Interval(90.0, 100.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 10, Interval(0.0, 15.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.7492777777777778,0.4498899743589743,22.65,15,12
ATL,2023-09-09,50,"{2: 19, 9: 9, 8: 7, 7: 5, 5: 1, 3: 1}","{'line_drive': 11, 'ground_ball': 8, 'fly_ball': 7}","{Interval(90.0, 100.0, closed='right'): 10, Interval(100.0, 110.0, closed='right'): 8, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 3, Interval(110.0, inf, closed='right'): 2}","{Interval(15.0, 45.0, closed='right'): 12, Interval(0.0, 15.0, closed='right'): 8, Interval(-15.0, 0.0, closed='right'): 5, Interval(-90.0, -15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6308846153846154,0.4568303,31.25,23,12
ATL,2023-09-10,30,"{2: 12, 8: 7, 9: 5, 7: 1, 4: 1}","{'ground_ball': 7, 'line_drive': 6, 'fly_ball': 1}","{Interval(90.0, 100.0, closed='right'): 6, Interval(100.0, 110.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(0.0, 80.0, closed='right'): 1}","{Interval(0.0, 15.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 4, Interval(15.0, 45.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6147857142857143,0.3927870666666667,16.8,14,4
ATL,2023-09-18,38,"{2: 20, 7: 2, 6: 1, 5: 1, 8: 1}","{'fly_ball': 6, 'ground_ball': 3, 'line_drive': 2}","{Interval(100.0, 110.0, closed='right'): 5, Interval(0.0, 80.0, closed='right'): 2, Interval(90.0, 100.0, closed='right'): 2, Interval(110.0, inf, closed='right'): 2, Interval(80.0, 90.0, closed='right'): 0}","{Interval(15.0, 45.0, closed='right'): 7, Interval(-15.0, 0.0, closed='right'): 2, Interval(-90.0, -15.0, closed='right'): 1, Interval(0.0, 15.0, closed='right'): 1, Interval(45.0, inf, closed='right'): 0}",0.6853636363636363,0.4493242368421053,22.1,5,20
ATL,2023-09-19,42,"{2: 19, 9: 5, 8: 5, 7: 4}","{'line_drive': 9, 'ground_ball': 5, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 9, Interval(90.0, 100.0, closed='right'): 7, Interval(0.0, 80.0, closed='right'): 1, Interval(80.0, 90.0, closed='right'): 0, Interval(110.0, inf, closed='right'): 0}","{Interval(0.0, 15.0, closed='right'): 9, Interval(15.0, 45.0, closed='right'): 5, Interval(-15.0, 0.0, closed='right'): 3, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.6084705882352941,0.37941471428571427,23.85,14,12
ATL,2023-09-20,40,"{2: 16, 9: 5, 7: 4, 8: 2, 4: 1}","{'line_drive': 7, 'ground_ball': 4, 'fly_ball': 3}","{Interval(100.0, 110.0, closed='right'): 5, Interval(90.0, 100.0, closed='right'): 4, Interval(0.0, 80.0, closed='right'): 3, Interval(80.0, 90.0, closed='right'): 1, Interval(110.0, inf, closed='right'): 1}","{Interval(15.0, 45.0, closed='right'): 7, Interval(0.0, 15.0, closed='right'): 6, Interval(-15.0, 0.0, closed='right'): 1, Interval(-90.0, -15.0, closed='right'): 0, Interval(45.0, inf, closed='right'): 0}",0.5969285714285714,0.41850075000000003,23.2,12,10
